Label,Contrast0,Contrast45,Contrast90,Contrast135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135,ASM0,ASM45,ASM90,ASM135
nocorrosion,0.72432598,3.98326797,3.10574449,3.02546713,0.36387868,1.04461361,0.88999694,0.92150711,0.84466072,0.68007622,0.71439661,0.69285951,0.23160734,0.18778114,0.19512197,0.19050856,0.98226397,0.90245165,0.92397227,0.92591577,0.05364196,0.03526175,0.03807258,0.03629351
nocorrosion,1.76821385,2.909604,2.51931679,4.06043829,0.68674939,0.9341484,0.80307904,1.12270665,0.74152074,0.67916537,0.72315797,0.64470049,0.17144331,0.15647399,0.16912478,0.14932924,0.95128719,0.9197812,0.93054253,0.88803968,0.02939281,0.02448411,0.02860319,0.02229922
nocorrosion,1.16605392,3.70297578,2.35255821,2.08995002,0.51176471,0.91567859,0.69664522,0.72333718,0.7982314,0.71580448,0.76365532,0.74098464,0.21216535,0.18976846,0.20217102,0.1959651,0.96564567,0.89088922,0.93066671,0.93840729,0.04501413,0.03601207,0.04087312,0.03840232
nocorrosion,3.29129902,5.01439446,3.56554841,5.88947328,1.1254902,1.42568243,1.1834712,1.55452518,0.60712295,0.55033904,0.5944191,0.53143075,0.13645466,0.12448665,0.13381535,0.12116487,0.89742787,0.84375071,0.8890965,0.81647753,0.01861987,0.01549693,0.01790655,0.01468093
nocorrosion,0.13523284,0.58269896,0.46375613,0.51943099,0.06295956,0.20023068,0.17435662,0.18669742,0.9731623,0.92625933,0.93360812,0.92995718,0.53354689,0.52122552,0.52353108,0.52179957,0.9925993,0.96816903,0.9746484,0.97162517,0.28467228,0.27167604,0.27408479,0.2722748
nocorrosion,1.22858456,3.25787005,2.87657782,3.81368704,0.4776348,0.95152634,0.84790135,1.03374087,0.8204446,0.69574587,0.72773395,0.68398935,0.26084599,0.23414319,0.24013094,0.23287298,0.97292777,0.928048,0.93649619,0.91581006,0.06804063,0.05482303,0.05766287,0.05422983
nocorrosion,1.45537684,2.16149173,1.33938419,2.48884275,0.48334865,0.68710496,0.50062806,0.71998462,0.83019473,0.76735996,0.81609406,0.76595169,0.36643595,0.35107133,0.36125312,0.35183197,0.93996861,0.91076915,0.94476418,0.89732249,0.13427531,0.12325108,0.13050381,0.12378574
nocorrosion,0.33849571,0.80848904,0.59494485,0.79561707,0.23975184,0.4984852,0.39865196,0.48143022,0.88844903,0.77907214,0.81910917,0.78723885,0.22170478,0.18388139,0.1973248,0.18523766,0.98836633,0.97217474,0.97954597,0.97263232,0.04915301,0.03381236,0.03893708,0.03431299
nocorrosion,2.29690564,6.80702807,6.0919424,7.22631296,0.93167892,1.79117263,1.6333027,1.85428681,0.65075354,0.4796198,0.52035353,0.4704954,0.1430868,0.1087964,0.11574312,0.10700208,0.91245299,0.74029795,0.76783116,0.72422639,0.02047383,0.01183666,0.01339647,0.01144945
nocorrosion,1.65768995,4.15836986,3.12717525,4.1645521,0.60076593,1.08752018,0.94846814,1.14820454,0.76773713,0.65549502,0.6790023,0.62584971,0.20259545,0.17284732,0.17777275,0.16454575,0.95065424,0.87583949,0.9065792,0.8756549,0.04104492,0.0298762,0.03160315,0.0270753
nocorrosion,2.92469363,5.50503652,4.34318321,5.4821684,0.82190564,1.27629373,1.09388787,1.25727028,0.72609961,0.61840923,0.65028058,0.62344725,0.19737083,0.16909718,0.17794416,0.17047313,0.89340457,0.7997055,0.84201026,0.80052769,0.03895525,0.02859386,0.03166412,0.02906109
nocorrosion,1.01190257,1.51737024,0.88719363,1.44918108,0.39955576,0.55527874,0.40447304,0.54694348,0.84856896,0.79625578,0.835881,0.79590995,0.27028211,0.25007155,0.26232374,0.25038788,0.93408911,0.90120394,0.94217907,0.90564772,0.07305242,0.06253578,0.06881375,0.06269409
nocorrosion,0.56063113,0.95704729,0.59725797,0.81474817,0.275,0.39741638,0.30470282,0.38897347,0.88695132,0.84700976,0.87117315,0.84047601,0.44426629,0.42664523,0.43157688,0.42180885,0.93417439,0.8878023,0.93005049,0.90448685,0.19737254,0.18202615,0.1862586,0.17792271
nocorrosion,0.34411765,0.47247982,0.28668811,0.4420915,0.1713848,0.19843137,0.1647212,0.21799308,0.92914595,0.92340565,0.92884673,0.91098686,0.74417144,0.74278931,0.74467851,0.73816323,0.97191391,0.96155273,0.97660146,0.96402553,0.55379114,0.55173596,0.55454608,0.54488495
nocorrosion,0.85413603,1.56845829,1.25248162,1.0369704,0.28753064,0.44818147,0.41942402,0.40278354,0.89268574,0.84813716,0.84943908,0.8478788,0.39580381,0.3745987,0.37682657,0.3726577,0.90237176,0.82054908,0.85693678,0.88137462,0.15666066,0.14032418,0.14199827,0.13887376
nocorrosion,0.03287377,0.90654364,0.90551471,0.90635909,0.03287377,0.28813533,0.28685662,0.28745867,0.98356311,0.88518234,0.88583799,0.88554985,0.59110612,0.5074383,0.50763245,0.50781993,0.99755821,0.92962303,0.92970213,0.92963735,0.34940644,0.25749363,0.2576907,0.25788108
nocorrosion,1.26231618,1.80170704,1.17205882,2.01207228,0.39993873,0.52764321,0.40925245,0.55933872,0.85421683,0.812499,0.84427931,0.80538644,0.3321333,0.31198758,0.32615097,0.31204694,0.97237577,0.96065763,0.97433053,0.95605966,0.11031253,0.09733625,0.10637445,0.09737329
nocorrosion,2.67855392,3.6797847,3.48178615,4.05376394,0.97588848,1.19074202,1.14869792,1.25130334,0.64538988,0.59472362,0.6059129,0.58527012,0.1698224,0.15761848,0.15974777,0.15494126,0.84936371,0.79331814,0.80527435,0.77227449,0.02883965,0.02484359,0.02551935,0.0240068
nocorrosion,1.03207721,2.60810458,2.05549939,2.77830065,0.36914828,0.71652441,0.61637561,0.75630911,0.86297894,0.77256722,0.79427142,0.76148276,0.31492431,0.29677333,0.29911079,0.29346028,0.97577495,0.93889721,0.9517779,0.93490977,0.09917732,0.08807441,0.08946726,0.08611893
nocorrosion,1.20644914,2.85185698,1.99886642,2.62229912,0.44949449,0.80882737,0.64592525,0.77233372,0.82755064,0.72748434,0.76867762,0.73476909,0.22702212,0.20341465,0.21345861,0.20465784,0.9783288,0.94877162,0.96408718,0.95288596,0.05153904,0.04137752,0.04556458,0.04188483
nocorrosion,0.68360907,1.50217609,1.07527574,1.44247597,0.29908088,0.49625529,0.41672794,0.49643983,0.87819589,0.81682248,0.83755229,0.81629762,0.26068603,0.24548247,0.2520947,0.24437345,0.98217047,0.96079447,0.97198173,0.96239326,0.06795721,0.06026165,0.06355174,0.05971838
nocorrosion,1.4127451,1.97216455,1.35753676,1.98532872,0.34114583,0.42383699,0.3364277,0.42497501,0.88887686,0.87051402,0.88989142,0.87080357,0.42452763,0.41598401,0.42398105,0.41549628,0.95925931,0.94322761,0.96084495,0.94284865,0.1802237,0.1730427,0.17975993,0.17263716
nocorrosion,1.4924326,3.40156863,2.82755821,3.6033218,0.44610907,0.81001153,0.73258272,0.84309112,0.84146816,0.74664992,0.76066035,0.73976577,0.25246018,0.21734817,0.22201719,0.21544748,0.94591015,0.87659981,0.8975405,0.86931402,0.06373614,0.04724023,0.04929163,0.04641762
nocorrosion,1.68498775,2.72804306,1.76067708,2.84833526,0.57827819,0.84513649,0.64970895,0.85946943,0.79238329,0.71515146,0.76097267,0.71431685,0.23390594,0.211447,0.22095759,0.21245618,0.96410777,0.94192448,0.96249882,0.93934532,0.05471199,0.04470983,0.04882226,0.04513763
nocorrosion,0.47935049,1.06698962,0.64912684,0.722599,0.3098652,0.44033833,0.36530331,0.46725106,0.85949523,0.82153719,0.83736837,0.78771851,0.23328677,0.22179288,0.22591379,0.2069878,0.98234938,0.96074064,0.97613346,0.97341116,0.05442272,0.04919208,0.05103704,0.04284395
nocorrosion,0.11407782,0.38263745,0.33143382,0.35341792,0.08647365,0.18532872,0.1611826,0.17401,0.95926501,0.92308467,0.93273031,0.92665225,0.59770847,0.58470607,0.58791362,0.58503928,0.99276433,0.97577784,0.97898355,0.97762754,0.35725541,0.34188119,0.34564243,0.34227096
nocorrosion,0.53201593,1.14229912,0.71875,0.87935409,0.2763174,0.45816225,0.33884804,0.3825298,0.8852957,0.82912219,0.86389826,0.85190261,0.62278784,0.6137542,0.62015206,0.61544824,0.97295701,0.94208215,0.9634651,0.95541422,0.3878647,0.37669422,0.38458857,0.37877654
nocorrosion,5.28123468,7.88456747,7.47731311,8.43188005,1.34401042,1.73677816,1.67054228,1.80925798,0.60403628,0.53716533,0.55195471,0.52522091,0.13615835,0.12208321,0.12619408,0.11974837,0.86455705,0.7975627,0.80805274,0.78352775,0.0185391,0.01490431,0.01592495,0.01433967
nocorrosion,0.31842831,0.48295271,0.16505821,0.38259131,0.12872243,0.17288735,0.07798713,0.1568935,0.95157347,0.93733222,0.9672801,0.93966357,0.5408415,0.53378718,0.54559989,0.53450366,0.93123645,0.89525638,0.9641801,0.9170318,0.29250952,0.28492875,0.29767924,0.28569416
nocorrosion,1.29342831,2.70269896,1.97143076,2.65530181,0.61613051,1.00738178,0.8194087,0.99984621,0.74699799,0.62959701,0.68471379,0.63168731,0.1729558,0.14071763,0.15438515,0.14117054,0.9472115,0.88982514,0.91959249,0.89176152,0.02991371,0.01980145,0.02383477,0.01992912
nocorrosion,0.54575674,0.97520953,0.55122549,0.85723952,0.30026042,0.43381776,0.30597426,0.40864283,0.87178047,0.82856698,0.86903098,0.83460621,0.2994195,0.28500734,0.29545641,0.28754973,0.96877869,0.94430495,0.96848082,0.95104879,0.08965204,0.08122919,0.08729449,0.08268485
nocorrosion,0.81007966,1.41617839,0.74635417,0.79212611,0.38284314,0.52772011,0.35762868,0.35835448,0.8456421,0.80859004,0.85463122,0.85680853,0.28046394,0.26746892,0.2833994,0.28298218,0.93629562,0.88853108,0.94130949,0.93765274,0.07866002,0.07153962,0.08031522,0.08007891
nocorrosion,4.57126225,4.73464052,3.80963542,4.63235679,1.45814951,1.49886967,1.30231311,1.47938485,0.51561045,0.50317799,0.5523855,0.50743542,0.14309398,0.13930536,0.15261678,0.14041252,0.71132648,0.70135755,0.75987771,0.7078168,0.02047589,0.01940598,0.02329188,0.01971568
nocorrosion,0.42645527,0.81536332,0.46395527,0.63952326,0.23445159,0.36356786,0.23962929,0.34206844,0.8961937,0.8488799,0.89648191,0.85085037,0.30548329,0.29678815,0.308567,0.29769154,0.99188766,0.98446329,0.99117778,0.987854,0.09332004,0.08808321,0.09521359,0.08862025
nocorrosion,0.84425551,1.53627067,1.15058211,1.32299885,0.45816483,0.65845444,0.55370711,0.6090273,0.80381467,0.74081823,0.77198475,0.75352411,0.30346958,0.2750898,0.28752567,0.27977001,0.86917136,0.76217439,0.82194967,0.79519217,0.09209378,0.0756744,0.08267101,0.07827126
nocorrosion,0.7611826,1.25178008,0.5131587,0.54694348,0.1903799,0.24278354,0.16101409,0.17231834,0.93788211,0.9307208,0.94242761,0.93750042,0.83530618,0.83377479,0.83705861,0.83505066,0.97499484,0.95901622,0.98314278,0.98209285,0.69773641,0.69518039,0.70066711,0.6973096
nocorrosion,1.93978248,3.87641676,2.65651042,3.83341792,0.78056066,1.18689735,0.87801777,1.18554402,0.70259754,0.59269024,0.68157737,0.59230134,0.24616418,0.21634843,0.2420995,0.21608855,0.91577462,0.82954078,0.88313885,0.83143623,0.06059681,0.04680664,0.05861217,0.04669426
nocorrosion,2.73014706,3.61225682,3.51023284,5.30543637,1.03327206,1.20275279,1.14335172,1.43455594,0.62238933,0.58361707,0.60697219,0.55357431,0.1384657,0.12916883,0.13562534,0.12454131,0.9157638,0.88855887,0.89194513,0.83627763,0.01917275,0.01668459,0.01839423,0.01551054
nocorrosion,2.05333946,3.51375625,2.29742647,2.80925798,0.57545956,0.81224145,0.63186275,0.75570934,0.81160931,0.75763089,0.79281161,0.76087255,0.33475661,0.31195198,0.3226592,0.31244247,0.75139838,0.57325172,0.7209325,0.65884373,0.11206199,0.09731404,0.10410896,0.09762029
nocorrosion,0.79915748,0.85168781,0.67063419,1.45493272,0.48267463,0.51283353,0.44695159,0.63337178,0.78863385,0.77643589,0.79818844,0.75361917,0.33244429,0.31702403,0.33406237,0.3190462,0.84858759,0.83878011,0.87307916,0.72458981,0.11051921,0.10050424,0.11159767,0.10179048
nocorrosion,1.50635723,2.42588235,1.53500306,2.60306036,0.6238511,0.89173395,0.66202512,0.91700115,0.75564842,0.67278307,0.74032023,0.669589,0.19780988,0.17752635,0.19431151,0.17716797,0.94613313,0.91317005,0.94500002,0.90678292,0.03912875,0.03151561,0.03775696,0.03138849
nocorrosion,2.20399816,4.96879662,4.91721814,5.58940408,0.50500919,0.84948866,0.82503064,0.91504806,0.83960135,0.77618402,0.78376716,0.76707169,0.33943795,0.32250859,0.32726791,0.32066677,0.95857485,0.90674048,0.90772208,0.89509593,0.11521812,0.10401179,0.10710429,0.10282718
nocorrosion,0.58589154,1.44692042,0.94413297,1.21354864,0.31367953,0.57359477,0.44214154,0.52329104,0.86631177,0.78224089,0.82059236,0.79502009,0.2443154,0.21929231,0.2303274,0.22174366,0.98172109,0.9548969,0.97055186,0.96217155,0.05969001,0.04808912,0.05305071,0.04917025
nocorrosion,2.12391238,4.23452518,3.13780637,4.58446751,0.7136489,1.10871203,0.83186275,1.13253364,0.75052219,0.6622843,0.7355996,0.66411859,0.30148634,0.27695833,0.30044996,0.27866213,0.90094611,0.80229343,0.8534527,0.78594519,0.09089402,0.07670592,0.09027018,0.07765258
nocorrosion,0.69264706,1.35701653,0.91344975,1.35323337,0.15851716,0.2520569,0.17696078,0.24925798,0.95021157,0.9310793,0.94931574,0.93207307,0.58882862,0.58280482,0.59128089,0.583072,0.98531785,0.9712868,0.98063746,0.97136685,0.34671915,0.33966146,0.3496131,0.33997296
nocorrosion,0.52362132,1.16061515,0.71962316,1.13865436,0.18278186,0.38291426,0.29820772,0.39149558,0.92991499,0.85832827,0.88112046,0.85401375,0.32141522,0.28980286,0.29923587,0.28835217,0.9911416,0.9802401,0.98783657,0.98061399,0.10330774,0.0839857,0.0895421,0.08314698
nocorrosion,1.15084252,3.1420223,2.50055147,3.4023837,0.43046875,0.88879662,0.74096201,0.93010381,0.8380255,0.71534895,0.75552639,0.70832864,0.24759265,0.21992072,0.22937032,0.21841417,0.97234287,0.92457342,0.93996364,0.91832062,0.06130212,0.04836512,0.05261074,0.04770475
nocorrosion,1.53276654,2.15383314,0.87274816,2.10612841,0.61741728,0.79315648,0.43359375,0.79524798,0.76451326,0.70663809,0.81550258,0.70391442,0.21587307,0.1963713,0.23273117,0.19579731,0.91898879,0.88611036,0.95392896,0.88862561,0.04660118,0.03856169,0.0541638,0.03833659
nocorrosion,0.5140625,0.62169935,0.40611213,0.55647828,0.1640625,0.20459823,0.14955576,0.18142253,0.94182185,0.92732366,0.94317206,0.93435114,0.56593428,0.55767029,0.56519626,0.55751784,0.87801195,0.85286358,0.90387057,0.86830694,0.32028161,0.31099615,0.31944681,0.31082614
nocorrosion,1.4814951,2.76367551,1.56461397,2.19597078,0.58507966,0.89522491,0.62757353,0.80847366,0.77596574,0.68341597,0.75629289,0.69908122,0.19710824,0.17138174,0.19188776,0.17623775,0.95389568,0.9137704,0.95126448,0.93147899,0.03885166,0.0293717,0.03682091,0.03105975
nocorrosion,1.60548407,2.1685198,1.0998315,2.44939639,0.55281863,0.79486351,0.55415135,0.83454056,0.79593731,0.70421401,0.76835458,0.69632079,0.19600487,0.16261596,0.17661049,0.16076123,0.94494303,0.92557926,0.96225939,0.91596555,0.03841791,0.02644395,0.03119126,0.02584417
nocorrosion,1.30196078,1.6139331,1.0450674,1.71201845,0.43170956,0.55267974,0.44503676,0.5464975,0.83746963,0.7928816,0.82019268,0.79763732,0.30725404,0.28941848,0.29815238,0.29131872,0.90513036,0.88242261,0.92378287,0.87526968,0.09440505,0.08376306,0.08889484,0.08486659
nocorrosion,1.57552083,3.93971549,3.35785846,3.67537101,0.55085784,0.97008843,0.86919424,0.92750481,0.7933313,0.69139082,0.7147735,0.70109906,0.20993095,0.18500315,0.19060127,0.18551187,0.9682682,0.9208579,0.93248782,0.92615286,0.044071,0.03422617,0.03632884,0.03441465
nocorrosion,4.09247855,9.50897347,8.45531556,9.74320646,0.86747855,1.56959631,1.48304228,1.60738178,0.7456972,0.63558531,0.63803521,0.62832885,0.194774,0.16871938,0.16930312,0.16740861,0.89072365,0.7461029,0.77419341,0.73986066,0.03793691,0.02846623,0.02866355,0.02802564
nocorrosion,1.75140931,2.86634371,2.4959712,2.99809304,0.70168505,0.9417301,0.86079963,0.95730873,0.72935748,0.67063892,0.69340974,0.67026401,0.20097371,0.18572549,0.19139377,0.18514118,0.93931054,0.90074932,0.91352966,0.8961887,0.04039043,0.03449396,0.03663157,0.03427726
nocorrosion,0.49189645,0.71440215,0.33523284,0.65491734,0.29076287,0.379208,0.24672181,0.39486351,0.87108453,0.83783535,0.8849381,0.8253879,0.22013299,0.2079095,0.22447072,0.20369846,0.98363531,0.97618943,0.98884859,0.97816495,0.04845853,0.04322636,0.05038711,0.04149306
nocorrosion,2.66963848,2.71168012,2.30179228,3.26974241,0.58045343,0.6039677,0.52189032,0.65594771,0.82617724,0.81626961,0.8364594,0.81132922,0.31034276,0.30337901,0.31075256,0.30289719,0.95231948,0.95159111,0.9589405,0.94163633,0.09631263,0.09203882,0.09656716,0.09174671
nocorrosion,0.32815564,0.4335717,0.3153799,0.45064206,0.09025735,0.10711265,0.08210784,0.10865052,0.97066065,0.96684451,0.97351706,0.96670255,0.67182338,0.66796515,0.6745751,0.66797769,0.82776907,0.77309195,0.8344665,0.76416458,0.45134665,0.44617744,0.45505157,0.4461942
nocorrosion,0.78783701,1.87950788,1.41706495,1.82431373,0.35533088,0.57194925,0.44347426,0.56052288,0.85880658,0.80612478,0.84557244,0.80906275,0.37317997,0.35745538,0.36956687,0.35848005,0.95286396,0.88775089,0.91523849,0.89104552,0.13926329,0.12777435,0.13657967,0.12850795
nocorrosion,4.34448529,5.57341023,6.3370864,6.63134179,1.19093137,1.3555248,1.38742341,1.46760477,0.62627359,0.60087604,0.61819973,0.59097245,0.14329659,0.13708321,0.141928,0.13378114,0.87499701,0.83977069,0.81782576,0.80935299,0.02053391,0.01879181,0.02014356,0.01789739
nocorrosion,1.36680453,1.58792772,1.12792586,1.56147636,0.68644301,0.79426374,0.63368566,0.79084967,0.71820267,0.6753376,0.72898764,0.67525009,0.2128045,0.1970817,0.21408175,0.19680249,0.88226959,0.8631493,0.9031197,0.86541217,0.04528576,0.0388412,0.045831,0.03873122
nocorrosion,1.80519301,2.93294887,2.66089154,4.55358708,0.7501685,1.01451749,0.97617953,1.34648212,0.70486714,0.63269063,0.64393066,0.55842726,0.15975234,0.14277377,0.14629128,0.12858563,0.9470815,0.9139889,0.92194607,0.86644346,0.02552081,0.02038435,0.02140114,0.01653426
nocorrosion,0.11015625,0.46343714,0.40566789,0.4743714,0.06775429,0.24038447,0.2265625,0.25190311,0.96929706,0.89807804,0.90186298,0.89232503,0.28377754,0.25741657,0.25926693,0.25565799,0.99632682,0.98456413,0.98648765,0.98420118,0.08052969,0.06626329,0.06721934,0.06536101
nocorrosion,0.88342525,2.31164937,1.98887868,2.62712803,0.32215074,0.61888504,0.54650735,0.66225298,0.87981324,0.80360338,0.82404637,0.79717759,0.31183085,0.28965632,0.29545712,0.28847665,0.9882361,0.96925135,0.97354009,0.96506421,0.09723848,0.08390078,0.08729491,0.08321878
nocorrosion,2.66582414,4.95384852,3.98843444,4.86136101,0.68907782,1.01071895,0.85727635,0.99770857,0.78703412,0.74267411,0.77070288,0.7436354,0.56542481,0.55941991,0.5686193,0.55945594,0.9112228,0.83544153,0.86717727,0.8385138,0.31970522,0.31295063,0.3233279,0.31299095
nocorrosion,0.75481005,2.09161092,1.7490962,2.20904268,0.19004289,0.41539408,0.36680453,0.42754325,0.93786432,0.88452657,0.89563372,0.8835903,0.54027987,0.5278629,0.53438587,0.52783372,0.97970134,0.94390768,0.95296414,0.94075847,0.29190234,0.27863924,0.28556826,0.27860844
nocorrosion,1.66470588,2.67300269,1.739231,2.48956555,0.70628064,0.96196847,0.72526042,0.91041907,0.72399475,0.65242519,0.7191883,0.66798438,0.1789382,0.15923392,0.17706353,0.1642295,0.93662579,0.89809648,0.93378474,0.90509396,0.03201888,0.02535544,0.03135149,0.02697133
nocorrosion,0.8738511,1.85484045,1.14629289,1.75581699,0.36959252,0.65044214,0.48241422,0.63295656,0.85425589,0.76822094,0.81366708,0.77156814,0.25134932,0.2206467,0.23445385,0.22167073,0.9498864,0.89355442,0.93422076,0.89922268,0.06317648,0.04868497,0.05496861,0.04913791
nocorrosion,0.29434743,0.46865052,0.35788909,0.5553095,0.18583027,0.33857747,0.2777114,0.33988466,0.91609259,0.84222253,0.86808142,0.84692417,0.25265172,0.21833834,0.2284599,0.22137841,0.98808647,0.98105709,0.98554248,0.97757496,0.06383289,0.04767163,0.05219393,0.0490084
nocorrosion,0.1171875,0.224406,0.20579044,0.26320646,0.08394608,0.13425606,0.12012868,0.14466744,0.96120476,0.94049638,0.94661752,0.93712022,0.50946114,0.49621655,0.49836933,0.49567624,0.96787476,0.9385443,0.94366621,0.92791644,0.25955066,0.24623087,0.24837199,0.24569494
nocorrosion,2.31841299,3.88084583,2.50738358,3.97427143,0.91121324,1.2378316,0.97264093,1.25728566,0.65738791,0.57672389,0.63541502,0.57081882,0.16679794,0.14772322,0.15997821,0.14662678,0.93568782,0.89229588,0.93046087,0.88968113,0.02782155,0.02182215,0.02559303,0.02149941
nocorrosion,1.25038297,2.01457901,1.09004289,1.97187236,0.43399203,0.63289504,0.41344975,0.63291042,0.8394035,0.77876602,0.84360619,0.7777482,0.20674855,0.1865685,0.20959975,0.18578954,0.95284024,0.92393563,0.95898955,0.92554198,0.04274496,0.03480781,0.04393205,0.03451775
nocorrosion,1.35957414,3.47274125,2.57071078,2.96247597,0.34931066,0.77002691,0.64751838,0.68252211,0.88483469,0.77515576,0.79573959,0.79319056,0.46151634,0.44556517,0.44881128,0.44790021,0.97087169,0.9257159,0.9449717,0.93660965,0.21299733,0.19852832,0.20143156,0.20061459
nocorrosion,4.36115196,6.39132641,4.84166667,6.08744329,0.92015931,1.14337562,0.96344975,1.09988466,0.7302355,0.70069462,0.72725982,0.71118926,0.20246652,0.19261454,0.20076248,0.19571035,0.90498879,0.86081657,0.89468495,0.86743106,0.04099269,0.03710036,0.04030557,0.03830254
